pid,cntry,year,w1,age,female,edu4,cosmo,util,comm,lib,pos,neg,unemp,growth,bailout
40588,SK,2007,0.8366,37,0,e20plus,0.5,0.25,0.25,0,0.75,0.25,11.14000034,10.83202895,0
40589,SK,2007,0.9017,42,1,studying,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40590,SK,2007,0.8621,39,1,e20plus,0.5,0.5,0,0,1,0,11.14000034,10.83202895,0
40591,SK,2007,1.3724,70,0,e16_19,0,0,1,0,0,1,11.14000034,10.83202895,0
40592,SK,2007,1.0321,51,0,e20plus,0.5,0.5,0,0,1,0,11.14000034,10.83202895,0
40593,SK,2007,1.2172,62,1,e16_19,1,0,0,0,1,0,11.14000034,10.83202895,0
40594,SK,2007,1.1991,61,0,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,11.14000034,10.83202895,0
40595,SK,2007,1.2356,63,0,le15,0.666667,0.333333,0,0,1,0,11.14000034,10.83202895,0
40596,SK,2007,1.5244,77,1,studying,0.25,0.5,0.25,0,0.75,0.25,11.14000034,10.83202895,0
40597,SK,2007,0.9017,42,1,e20plus,0,1,0,0,1,0,11.14000034,10.83202895,0
40598,SK,2007,0.6483,20,0,e16_19,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40599,SK,2007,1.0635,53,0,e20plus,0.333333,0.333333,0.333333,0,0.666667,0.333333,11.14000034,10.83202895,0
40600,SK,2007,0.7093,26,0,e16_19,0.8,0.2,0,0,1,0,11.14000034,10.83202895,0
40601,SK,2007,1.0959,55,0,le15,0,0,1,0,0,1,11.14000034,10.83202895,0
40602,SK,2007,1.0016,49,0,le15,0.2,0.2,0.2,0.4,0.4,0.6,11.14000034,10.83202895,0
40603,SK,2007,0.7532,30,1,le15,0,0.2,0.8,0,0.2,0.8,11.14000034,10.83202895,0
40604,SK,2007,1.2733,65,1,le15,1,0,0,0,1,0,11.14000034,10.83202895,0
40605,SK,2007,1.1637,59,1,le15,0,0,0,0,0,0,11.14000034,10.83202895,0
40606,SK,2007,1.0167,50,1,le15,0,0,1,0,0,1,11.14000034,10.83202895,0
40607,SK,2007,0.7761,32,0,e20plus,1,0,0,0,1,0,11.14000034,10.83202895,0
40608,SK,2007,0.6988,25,1,e16_19,0.777778,0,0.222222,0,0.777778,0.222222,11.14000034,10.83202895,0
40609,SK,2007,0.9292,44,0,e20plus,0,0.25,0.75,0,0.25,0.75,11.14000034,10.83202895,0
40610,SK,2007,1.312,67,1,e20plus,0,0,1,0,0,1,11.14000034,10.83202895,0
40611,SK,2007,0.9575,46,1,e20plus,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40612,SK,2007,0.9292,44,0,le15,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40613,SK,2007,0.7532,30,0,e16_19,0,0.714286,0.285714,0,0.714286,0.285714,11.14000034,10.83202895,0
40614,SK,2007,1.0635,53,0,le15,0.25,0.5,0.25,0,0.75,0.25,11.14000034,10.83202895,0
40615,SK,2007,1.1125,56,1,le15,0.2,0,0.4,0.4,0.2,0.8,11.14000034,10.83202895,0
40616,SK,2007,0.9154,43,0,e16_19,0.75,0,0.25,0,0.75,0.25,11.14000034,10.83202895,0
40617,SK,2007,0.9867,48,1,studying,0.25,0,0.75,0,0.25,0.75,11.14000034,10.83202895,0
40618,SK,2007,1.2733,65,0,e16_19,0,0,0,0,0,0,11.14000034,10.83202895,0
40619,SK,2007,0.8883,41,0,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,11.14000034,10.83202895,0
40620,SK,2007,1.0959,55,0,le15,0.333333,0,0.666667,0,0.333333,0.666667,11.14000034,10.83202895,0
40621,SK,2007,1.0016,49,0,le15,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40622,SK,2007,1.1463,58,1,le15,0,1,0,0,1,0,11.14000034,10.83202895,0
40623,SK,2007,0.9432,45,1,e16_19,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40624,SK,2007,0.6105,16,1,studying,0,0,1,0,0,1,11.14000034,10.83202895,0
40625,SK,2007,0.6014,15,1,e20plus,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40626,SK,2007,0.8241,36,0,e16_19,0,0,0,0,0,0,11.14000034,10.83202895,0
40627,SK,2007,0.9017,42,1,e20plus,1,0,0,0,1,0,11.14000034,10.83202895,0
40628,SK,2007,1.1637,59,1,e16_19,0.25,0,0.75,0,0.25,0.75,11.14000034,10.83202895,0
40629,SK,2007,1.0016,49,0,e20plus,0.166667,0,0.833333,0,0.166667,0.833333,11.14000034,10.83202895,0
40630,SK,2007,0.8751,40,1,e16_19,1,0,0,0,1,0,11.14000034,10.83202895,0
40631,SK,2007,0.9292,44,0,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,11.14000034,10.83202895,0
40632,SK,2007,0.9017,42,1,le15,0.666667,0,0.333333,0,0.666667,0.333333,11.14000034,10.83202895,0
40633,SK,2007,1.0796,54,1,e20plus,0.2,0.4,0.4,0,0.6,0.4,11.14000034,10.83202895,0
40634,SK,2007,0.8751,40,1,e20plus,0.875,0,0.125,0,0.875,0.125,11.14000034,10.83202895,0
40635,SK,2007,1.2733,65,1,e20plus,0.5,0,0.5,0,0.5,0.5,11.14000034,10.83202895,0
40636,SK,2007,1.352,69,1,e20plus,1,0,0,0,1,0,11.14000034,10.83202895,0
40637,SK,2007,1.2172,62,0,le15,0,0,1,0,0,1,11.14000034,10.83202895,0
40638,SK,2007,0.6988,25,0,e20plus,1,0,0,0,1,0,11.14000034,10.83202895,0
40639,SK,2007,0.8119,35,1,e16_19,0.25,0,0.75,0,0.25,0.75,11.14000034,10.83202895,0
40640,SK,2007,0.6386,19,0,e16_19,1,0,0,0,1,0,11.14000034,10.83202895,0
40641,SK,2008,0.6552,22,1,studying,0,1,0,0,1,0,9.510000229,5.574887267,0
40642,SK,2008,1.3063,68,0,le15,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40643,SK,2008,0.6552,22,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40644,SK,2008,0.9392,46,1,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40645,SK,2008,0.9972,50,0,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40646,SK,2008,0.9534,47,0,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40647,SK,2008,0.7278,29,0,le15,0.833333,0.166667,0,0,1,0,9.510000229,5.574887267,0
40648,SK,2008,1.2869,67,0,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40649,SK,2008,0.6552,22,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40650,SK,2008,1.0912,56,0,le15,0.5,0,0,0.5,0.5,0.5,9.510000229,5.574887267,0
40651,SK,2008,1.1939,62,1,studying,0,0.75,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40652,SK,2008,1.0749,55,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40653,SK,2008,0.8845,42,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40654,SK,2008,0.6359,20,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40655,SK,2008,1.1586,60,1,e20plus,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40656,SK,2008,0.6957,26,0,e16_19,0.25,0.25,0,0.5,0.5,0.5,9.510000229,5.574887267,0
40657,SK,2008,0.8845,42,1,e16_19,0.5,0,0.25,0.25,0.5,0.5,9.510000229,5.574887267,0
40658,SK,2008,1.1244,58,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40659,SK,2008,1.3461,70,0,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40660,SK,2008,1.1761,61,1,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40661,SK,2008,1.1076,57,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40662,SK,2008,0.9678,48,1,e20plus,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40663,SK,2008,0.833,38,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40664,SK,2008,0.9114,44,1,e20plus,0,0,0,1,0,1,9.510000229,5.574887267,0
40665,SK,2008,1.2677,66,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40666,SK,2008,0.9972,50,0,studying,0.714286,0,0.285714,0,0.714286,0.285714,9.510000229,5.574887267,0
40667,SK,2008,1.1076,57,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40668,SK,2008,1.4952,77,0,le15,0.5,0,0,0.5,0.5,0.5,9.510000229,5.574887267,0
40669,SK,2008,1.4729,76,0,le15,0.6,0,0.2,0.2,0.6,0.4,9.510000229,5.574887267,0
40670,SK,2008,0.9114,44,1,le15,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40671,SK,2008,0.8713,41,1,le15,0.6,0,0.4,0,0.6,0.4,9.510000229,5.574887267,0
40672,SK,2008,0.8978,43,1,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,9.510000229,5.574887267,0
40673,SK,2008,0.6957,26,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40674,SK,2008,1.0589,54,1,e16_19,0.5,0,0,0.5,0.5,0.5,9.510000229,5.574887267,0
40675,SK,2008,1.3461,70,1,studying,0.4,0,0.6,0,0.4,0.6,9.510000229,5.574887267,0
40676,SK,2008,0.8713,41,0,e16_19,0,0,0.5,0.5,0,1,9.510000229,5.574887267,0
40677,SK,2008,0.9678,48,1,e16_19,0,0.5,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40678,SK,2008,0.833,38,0,e20plus,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40679,SK,2008,0.8713,41,1,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40680,SK,2008,0.8456,39,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40681,SK,2008,0.8083,36,0,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40682,SK,2008,1.564,80,1,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40683,SK,2008,0.7388,30,0,le15,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40684,SK,2008,0.9252,45,0,e20plus,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40685,SK,2008,0.7388,30,0,e16_19,0,0,0.333333,0.666667,0,1,9.510000229,5.574887267,0
40686,SK,2008,0.9534,47,1,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40687,SK,2008,0.9252,45,1,studying,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40688,SK,2008,0.7613,32,0,e20plus,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40689,SK,2008,0.6957,26,0,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40690,SK,2008,0.9824,49,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40691,SK,2008,1.3871,72,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40692,SK,2008,0.9824,49,1,le15,0,0.25,0.75,0,0.25,0.75,9.510000229,5.574887267,0
40693,SK,2008,1.3461,70,1,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40694,SK,2008,0.8845,42,1,e16_19,0.8,0.2,0,0,1,0,9.510000229,5.574887267,0
40695,SK,2008,1.2489,65,0,studying,1,0,0,0,1,0,9.510000229,5.574887267,0
40696,SK,2008,0.6957,26,1,e20plus,0.4,0.2,0.4,0,0.6,0.4,9.510000229,5.574887267,0
40697,SK,2008,1.1244,58,0,e20plus,0.666667,0,0,0.333333,0.666667,0.333333,9.510000229,5.574887267,0
40698,SK,2008,1.1761,61,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40699,SK,2008,1.2677,66,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40700,SK,2008,1.0912,56,1,e16_19,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40701,SK,2008,0.6957,26,0,e16_19,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40702,SK,2008,1.2869,67,0,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40703,SK,2008,0.7728,33,1,studying,0.8,0,0.2,0,0.8,0.2,9.510000229,5.574887267,0
40704,SK,2008,0.9392,46,0,le15,0,0,1,0,0,1,9.510000229,5.574887267,0
40705,SK,2008,0.9392,46,0,e20plus,0.666667,0.166667,0.166667,0,0.833333,0.166667,9.510000229,5.574887267,0
40706,SK,2008,0.6264,19,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40707,SK,2008,1.0749,55,1,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40708,SK,2008,1.2303,64,1,e16_19,0.4,0.2,0.2,0.2,0.6,0.4,9.510000229,5.574887267,0
40709,SK,2008,0.9252,45,0,e16_19,0.25,0.5,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40710,SK,2008,1.4081,73,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40711,SK,2008,0.8456,39,1,e20plus,0.666667,0,0,0.333333,0.666667,0.333333,9.510000229,5.574887267,0
40712,SK,2008,1.1076,57,0,e16_19,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40713,SK,2008,1.1244,58,1,le15,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40714,SK,2008,1.0123,51,0,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40715,SK,2008,0.9114,44,1,e20plus,0.333333,0.333333,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40716,SK,2008,1.4294,74,0,le15,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40717,SK,2008,0.7169,28,0,e20plus,0.25,0,0.75,0,0.25,0.75,9.510000229,5.574887267,0
40718,SK,2008,0.9114,44,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40719,SK,2008,0.8083,36,0,studying,0.833333,0,0.166667,0,0.833333,0.166667,9.510000229,5.574887267,0
40720,SK,2008,0.9824,49,1,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40721,SK,2008,1.3871,72,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40722,SK,2008,0.6171,18,1,le15,0,0.5,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40723,SK,2008,0.7169,28,1,studying,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40724,SK,2008,1.3063,68,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40725,SK,2008,1.2303,64,1,le15,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40726,SK,2008,0.8713,41,1,e16_19,0.5,0,0,0.5,0.5,0.5,9.510000229,5.574887267,0
40727,SK,2008,1.1244,58,1,le15,0.4,0.2,0.4,0,0.6,0.4,9.510000229,5.574887267,0
40728,SK,2008,1.1586,60,0,le15,0,0,1,0,0,1,9.510000229,5.574887267,0
40729,SK,2008,1.4081,73,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40730,SK,2008,0.9972,50,0,e16_19,0.714286,0,0.142857,0.142857,0.714286,0.285714,9.510000229,5.574887267,0
40731,SK,2008,0.9114,44,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40732,SK,2008,0.6957,26,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40733,SK,2008,1.0123,51,1,e16_19,0.5,0.166667,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40734,SK,2008,0.7963,35,0,e20plus,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40735,SK,2008,0.9824,49,1,e16_19,0.333333,0,0.333333,0.333333,0.333333,0.666667,9.510000229,5.574887267,0
40736,SK,2008,1.1939,62,0,e16_19,0,0.5,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40737,SK,2008,0.9114,44,0,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40738,SK,2008,1.0589,54,1,e16_19,0.5,0,0.25,0.25,0.5,0.5,9.510000229,5.574887267,0
40739,SK,2008,1.0749,55,0,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40740,SK,2008,1.2303,64,1,le15,0,0,0,1,0,1,9.510000229,5.574887267,0
40741,SK,2008,1.3871,72,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40742,SK,2008,0.9534,47,1,e20plus,0.6,0.2,0.2,0,0.8,0.2,9.510000229,5.574887267,0
40743,SK,2008,0.9678,48,1,le15,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40744,SK,2008,0.6957,26,1,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40745,SK,2008,1.1076,57,0,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40746,SK,2008,1.0431,53,0,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40747,SK,2008,0.8713,41,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40748,SK,2008,1.5407,79,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40749,SK,2008,0.9114,44,0,e16_19,0.25,0,0.75,0,0.25,0.75,9.510000229,5.574887267,0
40750,SK,2008,0.7169,28,1,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40751,SK,2008,0.9252,45,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40752,SK,2008,0.8978,43,1,e20plus,0,0.25,0.75,0,0.25,0.75,9.510000229,5.574887267,0
40753,SK,2008,1.1244,58,1,le15,0,0,1,0,0,1,9.510000229,5.574887267,0
40754,SK,2008,0.6455,21,1,studying,0.2,0.4,0.4,0,0.6,0.4,9.510000229,5.574887267,0
40755,SK,2008,1.1586,60,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,9.510000229,5.574887267,0
40756,SK,2008,0.7728,33,0,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40757,SK,2008,0.7963,35,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40758,SK,2008,0.6651,23,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40759,SK,2008,1.3461,70,1,le15,0.25,0,0.75,0,0.25,0.75,9.510000229,5.574887267,0
40760,SK,2008,1.2869,67,0,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40761,SK,2008,0.8978,43,1,le15,0.2,0,0.8,0,0.2,0.8,9.510000229,5.574887267,0
40762,SK,2008,0.8978,43,1,e16_19,0.333333,0.333333,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40763,SK,2008,1.0276,52,0,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40764,SK,2008,1.6116,82,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40765,SK,2008,0.8845,42,0,e16_19,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40766,SK,2008,1.0431,53,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40767,SK,2008,1.1761,61,1,le15,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40768,SK,2008,0.6651,23,0,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40769,SK,2008,0.9252,45,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,9.510000229,5.574887267,0
40770,SK,2008,0.8083,36,1,e16_19,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40771,SK,2008,0.7499,31,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40772,SK,2008,1.0123,51,0,le15,0.2,0.8,0,0,1,0,9.510000229,5.574887267,0
40773,SK,2008,0.6359,20,1,e20plus,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40774,SK,2008,0.7278,29,1,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40775,SK,2008,1.1244,58,1,e20plus,0,0.5,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40776,SK,2008,0.9392,46,1,e20plus,0.75,0,0,0.25,0.75,0.25,9.510000229,5.574887267,0
40777,SK,2008,0.7613,32,1,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40778,SK,2008,0.7613,32,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40779,SK,2008,1.2869,67,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40780,SK,2008,0.6957,26,0,studying,0.333333,0.333333,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40781,SK,2008,0.9972,50,0,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40782,SK,2008,0.7613,32,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40783,SK,2008,0.6854,25,0,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40784,SK,2008,0.9252,45,1,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40785,SK,2008,0.6957,26,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40786,SK,2008,1.0589,54,0,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40787,SK,2008,0.8456,39,1,le15,0.8,0,0.2,0,0.8,0.2,9.510000229,5.574887267,0
40788,SK,2008,1.1244,58,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40789,SK,2008,0.7845,34,0,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40790,SK,2008,1.6858,85,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40791,SK,2008,1.0749,55,1,studying,0,1,0,0,1,0,9.510000229,5.574887267,0
40792,SK,2008,1.3461,70,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40793,SK,2008,0.8978,43,1,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40794,SK,2008,1.2869,67,1,le15,0,0,1,0,0,1,9.510000229,5.574887267,0
40795,SK,2008,1.3461,70,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40796,SK,2008,1.6858,85,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40797,SK,2008,1.0749,55,0,e16_19,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40798,SK,2008,0.8978,43,1,e16_19,0.444444,0.222222,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40799,SK,2008,0.9114,44,0,e16_19,0.333333,0,0.666667,0,0.333333,0.666667,9.510000229,5.574887267,0
40800,SK,2008,1.0123,51,0,e20plus,0.333333,0,0.333333,0.333333,0.333333,0.666667,9.510000229,5.574887267,0
40801,SK,2008,0.6359,20,1,le15,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40802,SK,2008,1.3871,72,1,le15,0.5,0,0.333333,0.166667,0.5,0.5,9.510000229,5.574887267,0
40803,SK,2008,1.6116,82,1,e16_19,0.285714,0.428571,0.285714,0,0.714286,0.285714,9.510000229,5.574887267,0
40804,SK,2008,0.8456,39,1,e16_19,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40805,SK,2008,0.9678,48,0,e20plus,0,0,0.666667,0.333333,0,1,9.510000229,5.574887267,0
40806,SK,2008,1.2489,65,0,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40807,SK,2008,0.8845,42,0,e20plus,0.6,0.2,0.2,0,0.8,0.2,9.510000229,5.574887267,0
40808,SK,2008,1.0749,55,1,le15,0,0,0,0,0,0,9.510000229,5.574887267,0
40809,SK,2008,0.7169,28,0,studying,1,0,0,0,1,0,9.510000229,5.574887267,0
40810,SK,2008,1.2489,65,1,e16_19,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40811,SK,2008,0.8845,42,1,e20plus,0,0,0,0,0,0,9.510000229,5.574887267,0
40812,SK,2008,1.2677,66,0,le15,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40813,SK,2008,0.8845,42,0,le15,1,0,0,0,1,0,9.510000229,5.574887267,0
40814,SK,2008,0.8456,39,1,e20plus,0.4,0.2,0.4,0,0.6,0.4,9.510000229,5.574887267,0
40815,SK,2008,0.6264,19,0,e16_19,0.6,0.2,0.2,0,0.8,0.2,9.510000229,5.574887267,0
40816,SK,2008,1.2677,66,0,e20plus,0.833333,0.166667,0,0,1,0,9.510000229,5.574887267,0
40817,SK,2008,1.0912,56,1,e16_19,0,0,1,0,0,1,9.510000229,5.574887267,0
40818,SK,2008,0.9972,50,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40819,SK,2008,0.8583,40,0,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40820,SK,2008,1.1244,58,1,e16_19,0.333333,0.666667,0,0,1,0,9.510000229,5.574887267,0
40821,SK,2008,0.9824,49,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40822,SK,2008,1.6607,84,0,e16_19,0,1,0,0,1,0,9.510000229,5.574887267,0
40823,SK,2008,1.0276,52,0,e20plus,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40824,SK,2008,1.0589,54,1,e20plus,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40825,SK,2008,1.1586,60,1,e16_19,0.222222,0.333333,0.444444,0,0.555556,0.444444,9.510000229,5.574887267,0
40826,SK,2008,0.8583,40,1,e20plus,1,0,0,0,1,0,9.510000229,5.574887267,0
40827,SK,2008,1.0276,52,0,e16_19,0,1,0,0,1,0,9.510000229,5.574887267,0
40828,SK,2008,0.8978,43,0,e16_19,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40829,SK,2008,0.8083,36,0,e20plus,0,1,0,0,1,0,9.510000229,5.574887267,0
40830,SK,2008,1.564,80,1,e20plus,0.5,0,0.5,0,0.5,0.5,9.510000229,5.574887267,0
40831,SK,2008,1.3461,70,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40832,SK,2008,0.9392,46,1,e16_19,0.5,0.5,0,0,1,0,9.510000229,5.574887267,0
40833,SK,2008,0.9252,45,1,e16_19,1,0,0,0,1,0,9.510000229,5.574887267,0
40834,SK,2008,1.212,63,0,e16_19,0.666667,0,0.333333,0,0.666667,0.333333,9.510000229,5.574887267,0
40835,SK,2008,0.6455,21,0,e20plus,0.75,0,0.25,0,0.75,0.25,9.510000229,5.574887267,0
40836,SK,2008,0.9678,48,0,e20plus,0,0,1,0,0,1,9.510000229,5.574887267,0
40837,SK,2008,0.8845,42,1,e20plus,0.25,0.125,0.625,0,0.375,0.625,9.510000229,5.574887267,0
40838,SK,2008,0.833,38,1,e20plus,0,0,1,0,0,1,9.510000229,5.574887267,0
40839,SK,2008,1.0589,54,0,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40840,SK,2008,0.9824,49,1,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40841,SK,2008,0.9534,47,1,e20plus,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40842,SK,2008,0.7963,35,0,e16_19,0,0,0,0,0,0,9.510000229,5.574887267,0
40843,SK,2008,1.0589,54,1,e16_19,0.666667,0.333333,0,0,1,0,9.510000229,5.574887267,0
40844,SK,2008,0.9972,50,1,e16_19,0.25,0.625,0.125,0,0.875,0.125,9.510000229,5.574887267,0
40845,SK,2008,0.7963,35,1,e20plus,0.333333,0,0.666667,0,0.333333,0.666667,9.510000229,5.574887267,0
40846,SK,2008,0.8206,37,1,le15,0.166667,0.833333,0,0,1,0,9.510000229,5.574887267,0
